"trnOpDate","staCode","gateInComingCnt","gateOutGoingCnt"
"20201114","7020",2,5
"20201114","7030",391,459
"20201114","7040",15,20
"20201114","7050",33,39
"20201114","7060",229,252
"20201114","7070",7,2
"20201114","7080",6,9
"20201114","7090",506,594
"20201114","7100",120,107
"20201114","7110",8,11
"20201114","7120",357,390
"20201114","7130",517,545
"20201114","7140",20,28
"20201114","7150",418,405
"20201114","7160",5038,5015
"20201114","7170",0,1
"20201114","7180",95,97
"20201114","7190",3991,4346
"20201114","7200",89,62
"20201114","7210",1942,2656
"20201114","7220",59,86
"20201114","7230",908,1046
"20201114","7240",73,90
"20201114","7250",100,98
"20201114","7260",250,270
"20201114","7270",1130,228
"20201114","7280",25,30
"20201114","7290",867,1958
"20201114","7300",178,286
"20201114","7310",675,797
"20201114","7320",115,152
"20201114","7330",103,101
"20201114","7331",9,9
"20201114","7332",549,722
"20201114","7333",14,26
"20201114","7334",18,29
"20201114","7335",262,271
"20201114","7336",498,390
"20201114","7350",668,703
"20201114","7360",3582,4008
"20201114","7361",81,121
"20201114","7362",180,212
"20201114","7380",507,505
"20201114","7390",350,382
"20201115","0900",8158,8149
"20201115","0910",1101,1144
"20201115","0920",1967,1832
"20201115","0930",4850,4796
"20201115","0940",2063,1989
"20201115","0950",1530,1384
"20201115","0960",8649,8986
"20201115","0970",5279,5493
"20201115","0980",10933,11342
"20201115","0990",12399,13791
"20201115","1000",62667,68112
"20201115","1010",3943,3979
"20201115","1020",31524,33337
"20201115","1030",2543,2505
"20201115","1040",15325,16085
"20201115","1050",1332,1270
"20201115","1060",1796,1681
"20201115","1070",8497,8453
"20201115","1080",35565,36196
"20201115","1090",9569,10244
"20201115","1100",37619,39357
"20201115","1110",6312,5976
"20201115","1120",5653,5694
"20201115","1130",2368,2215
"20201115","1140",77,112
"20201115","1150",613,767
"20201115","1160",4016,4039
"20201115","1170",6745,7539
"20201115","1180",5311,5406
"20201115","1190",1692,1970
"20201115","1191",423,415
"20201115","1192",1598,2636
"20201115","1193",638,949
"20201115","1194",4207,2619
"20201115","1201",70,65
"20201115","1202",140,133
"20201115","1203",1200,529
"20201115","1204",128,143
"20201115","1205",42,50
"20201115","1206",537,612
"20201115","1207",17,18
"20201115","1208",1203,1274
"20201115","1210",25563,27138
"20201115","1220",1015,1328
"20201115","1230",638,587
"20201115","1240",294,343
"20201115","1250",10031,9372
"20201115","2110",30,34
"20201115","2120",82,79
"20201115","2130",1079,1981
"20201115","2140",17,18
"20201115","2150",624,566
"20201115","2160",94,86
"20201115","2170",1192,834
"20201115","2180",2138,1554
"20201115","2190",448,429
"20201115","2200",4291,3445
"20201115","2210",131,92
"20201115","2220",1827,1268
"20201115","2230",4167,4606
"20201115","2240",576,489
"20201115","2250",912,787
"20201115","2260",445,414
"20201115","3140",340,284
"20201115","3150",1215,1105
"20201115","3160",6855,6458
"20201115","3170",129,158
"20201115","3180",3192,2763
"20201115","3190",1003,764
"20201115","3210",934,1058
"20201115","3220",3153,3043
"20201115","3230",14183,12607
"20201115","3240",1017,866
"20201115","3250",3836,3409
"20201115","3260",686,553
"20201115","3270",1754,1412
"20201115","3280",4082,4083
"20201115","3290",1613,1787
"20201115","3300",45610,47130
"20201115","3310",1653,1897
"20201115","3320",2583,3141
"20201115","3330",1455,1412
"20201115","3340",10123,11252
"20201115","3350",763,1082
"20201115","3360",23343,21705
"20201115","3370",1849,1457
"20201115","3380",1289,1222
"20201115","3390",11861,9439
"20201115","3400",717,523
"20201115","3410",1614,1188
"20201115","3420",4385,2888
"20201115","3430",1538,1115
"20201115","3431",25,19
"20201115","3432",285,164
"20201115","3433",36,34
"20201115","3434",895,758
"20201115","3435",363,225
"20201115","3436",743,1107
"20201115","3450",1256,871
"20201115","3460",331,295
"20201115","3470",9335,8996
"20201115","3480",3519,2723
"20201115","3490",204,198
"20201115","4050",1892,2425
"20201115","4060",2494,3568
"20201115","4070",792,788
"20201115","4080",15419,13121
"20201115","4090",957,730
"20201115","4100",374,191
"20201115","4110",658,526
"20201115","4120",6606,5917
"20201115","4130",502,1153
"20201115","4140",624,480
"20201115","4150",1611,1835
"20201115","4160",132,157
"20201115","4170",3542,3584
"20201115","4180",716,1088
"20201115","4190",2724,3172
"20201115","4200",3801,4779
"20201115","4210",2516,4484
"20201115","4220",34951,35438
"20201115","4250",1667,2964
"20201115","4260",1179,1313
"20201115","4270",387,574
"20201115","4271",548,1220
"20201115","4272",4157,3635
"20201115","4290",1196,2036
"20201115","4300",1791,1833
"20201115","4310",3528,3994
"20201115","4320",1428,1786
"20201115","4330",2693,3321
"20201115","4340",15062,16213
"20201115","4350",852,815
"20201115","4360",611,624
"20201115","4370",946,872
"20201115","4380",250,279
"20201115","4390",317,351
"20201115","4400",20553,18825
"20201115","4410",558,508
"20201115","4420",1109,1004
"20201115","4430",1142,1118
"20201115","4440",6118,6870
"20201115","4450",704,664
"20201115","4460",1197,1266
"20201115","4470",101,123
"20201115","5000",13062,13604
"20201115","5010",218,288
"20201115","5020",174,153
"20201115","5030",790,705
"20201115","5040",401,355
"20201115","5050",4917,3826
"20201115","5060",84,82
"20201115","5070",608,607
"20201115","5080",14,8
"20201115","5090",645,444
"20201115","5100",154,99
"20201115","5110",65,54
"20201115","5120",1878,1532
"20201115","5130",15,6
"20201115","5140",0,3
"20201115","5160",0,3
"20201115","5190",324,274
"20201115","5200",28,15
"20201115","5210",878,655
"20201115","5220",247,224
"20201115","5230",923,1120
"20201115","5240",11,14
"20201115","6000",11251,7162
"20201115","6010",6,12
"20201115","6020",260,201
"20201115","6030",32,14
"20201115","6040",9,10
"20201115","6050",730,561
"20201115","6060",4,13
"20201115","6070",888,802
"20201115","6080",190,126
"20201115","6090",11,13
"20201115","6100",14,17
"20201115","6110",1746,1495
"20201115","6120",14,5
"20201115","6130",874,553
"20201115","6140",43,45
"20201115","6150",12,2
"20201115","6160",631,403
"20201115","6170",52,32
"20201115","6180",493,347
"20201115","6190",17,5
"20201115","6200",48,39
"20201115","6210",36,26
"20201115","6220",281,289
"20201115","6230",15,18
"20201115","6240",363,927
"20201115","6250",476,446
"20201115","7000",19273,16346
"20201115","7010",80,90
"20201115","7020",7,11
"20201115","7030",431,291
"20201115","7040",15,17
"20201115","7050",29,20
"20201115","7060",209,186
"20201115","7070",7,6
"20201115","7080",21,18
"20201115","7090",659,530
"20201115","7100",133,122
"20201115","7110",7,8
"20201115","7120",354,325
"20201115","7130",533,472
"20201115","7140",20,29
"20201115","7150",514,499
"20201115","7160",6005,5445
"20201115","7170",2,2
"20201115","7180",114,125
"20201115","7190",5043,5111
"20201115","7200",106,109
"20201115","7210",2435,2320
"20201115","7220",75,84
"20201115","7230",1193,1045
"20201115","7240",122,78
"20201115","7250",129,105
"20201115","7260",519,604
"20201115","7270",3239,770
"20201115","7280",70,49
"20201115","7290",1967,2656
"20201115","7300",222,514
"20201115","7310",737,760
"20201115","7320",147,150
"20201115","7330",237,343
"20201115","7331",83,18
"20201115","7332",1027,849
"20201115","7333",16,39
"20201115","7334",45,31
"20201115","7335",534,687
"20201115","7336",563,474
"20201115","7350",835,895
"20201115","7360",4825,5024
"20201115","7361",104,153
"20201115","7362",280,347
"20201115","7380",541,529
"20201115","7390",391,404
"20201117","0900",7318,7039
"20201117","0910",1419,1359
"20201117","0920",2462,2282
"20201117","0930",6503,6505
"20201117","0940",3003,3032
"20201117","0950",2278,1933
"20201117","0960",10812,11430
"20201117","0970",11428,11230
"20201117","0980",11703,12375
"20201117","0990",17235,17602
"20201117","1000",53203,52456
"20201117","1010",4676,4595
"20201117","1020",22356,21660
"20201117","1030",3204,3094
"20201117","1040",14430,14627
"20201117","1050",1259,1212
"20201117","1060",1601,1627
"20201117","1070",8938,9029
"20201117","1080",25730,26731
"20201117","1090",9769,9482
"20201117","1100",22876,23082
"20201117","1110",6276,6016
"20201117","1120",5173,4890
"20201117","1130",1686,1754
"20201117","1140",80,97
"20201117","1150",900,891
"20201117","1160",3552,3603
"20201117","1170",4948,5175
"20201117","1180",5020,4859
"20201117","1190",2554,2660
"20201117","1191",354,324
"20201117","1192",1640,1737
"20201117","1193",543,563
"20201117","1194",2445,2470
"20201117","1201",52,51
"20201117","1202",113,116
"20201117","1203",428,402
"20201117","1204",84,85
"20201117","1205",49,47
"20201117","1206",23,15
"20201117","1207",6,8
"20201117","1208",221,198
"20201117","1210",15773,15710
"20201117","1220",1185,1035
"20201117","1230",594,593
"20201117","1240",210,232
"20201117","1250",7698,7696
"20201117","2110",39,44
"20201117","2120",95,107
"20201117","2130",1223,1205
"20201117","2140",16,23
"20201117","2150",314,278
"20201117","2160",43,40
"20201117","2170",725,753
"20201117","2180",1352,1323
"20201117","2190",224,216
"20201117","2200",2021,1998
"20201117","2210",75,72
"20201117","2220",897,834
"20201117","2230",1777,1731
"20201117","2240",337,318
"20201117","2250",576,537
"20201117","2260",282,170
"20201117","3140",305,332
"20201117","3150",682,709
"20201117","3160",5350,5224
"20201117","3170",112,107
"20201117","3180",959,949
"20201117","3190",650,702
"20201117","3210",427,423
"20201117","3220",2139,2123
"20201117","3230",7077,7354
"20201117","3240",736,707
"20201117","3250",2024,1977
"20201117","3260",579,515
"20201117","3270",2059,2137
"20201117","3280",2317,2248
"20201117","3290",1113,1141
"20201117","3300",16610,16390
"20201117","3310",1477,1411
"20201117","3320",3007,2886
"20201117","3330",572,564
"20201117","3340",5466,5463
"20201117","3350",501,632
"20201117","3360",11330,11214
"20201117","3370",931,1027
"20201117","3380",747,757
"20201117","3390",6752,6649
"20201117","3400",444,500
"20201117","3410",1007,1066
"20201117","3420",2391,2317
"20201117","3430",913,906
"20201117","3431",21,17
"20201117","3432",82,91
"20201117","3433",23,21
"20201117","3434",486,308
"20201117","3435",120,141
"20201117","3436",333,503
"20201117","3450",741,717
"20201117","3460",128,148
"20201117","3470",4488,4636
"20201117","3480",1591,1540
"20201117","3490",135,153
"20201117","4050",1427,1435
"20201117","4060",1460,1527
"20201117","4070",856,909
"20201117","4080",7687,7414
"20201117","4090",579,560
"20201117","4100",215,208
"20201117","4110",568,526
"20201117","4120",4812,4721
"20201117","4130",1074,1058
"20201117","4140",564,595
"20201117","4150",1352,1447
"20201117","4160",155,156
"20201117","4170",3519,3533
"20201117","4180",1509,1354
"20201117","4190",2392,2253
"20201117","4200",2649,2739
"20201117","4210",3718,3655
"20201117","4220",20174,20263
"20201117","4250",1153,1190
"20201117","4260",720,744
"20201117","4270",365,364
"20201117","4271",912,931
"20201117","4272",1558,1475
"20201117","4290",2025,1900
"20201117","4300",1551,1599
"20201117","4310",2290,2338
"20201117","4320",1151,1288
"20201117","4330",2128,2050
"20201117","4340",8358,8525
"20201117","4350",656,624
"20201117","4360",646,691
"20201117","4370",1085,1021
"20201117","4380",225,230
"20201117","4390",427,466
"20201117","4400",11727,11679
"20201117","4410",531,560
"20201117","4420",1134,1053
"20201117","4430",1040,961
"20201117","4440",4549,4420
"20201117","4450",609,625
"20201117","4460",1083,1102
"20201117","4470",160,162
"20201117","5000",8520,8738
"20201117","5010",218,216
"20201117","5020",139,131
"20201117","5030",618,610
"20201117","5040",287,304
"20201117","5050",3068,3053
"20201117","5060",166,179
"20201117","5070",535,484
"20201117","5080",17,15
"20201117","5090",359,360
"20201117","5100",120,117
"20201117","5110",72,59
"20201117","5120",1043,939
"20201117","5130",18,1
"20201117","5140",1,3
"20201117","5160",2,2
"20201117","5190",140,136
"20201117","5200",12,9
"20201117","5210",684,647
"20201117","5220",100,113
"20201117","5230",606,576
"20201117","5240",3,8
"20201117","6000",4418,4103
"20201117","6010",8,9
"20201117","6020",199,197
"20201117","6030",49,43
"20201117","6040",6,11
"20201117","6050",546,494
"20201117","6060",10,18
"20201117","6070",663,608
"20201117","6080",133,115
"20201117","6090",10,19
"20201117","6100",22,11
"20201117","6110",1355,1351
"20201117","6120",3,6
"20201117","6130",507,501
"20201117","6140",30,32
"20201117","6150",8,8
"20201117","6160",409,364
"20201117","6170",60,47
"20201117","6180",326,334
"20201117","6190",27,28
"20201117","6200",136,114
"20201117","6210",74,88
"20201117","6220",260,266
"20201117","6230",12,15
"20201117","6240",298,491
"20201117","6250",387,383
"20201117","7000",8639,9278
"20201117","7010",122,141
"20201117","7020",17,27
"20201117","7030",569,327
"20201117","7040",25,33
"20201117","7050",55,62
"20201117","7060",810,819
"20201117","7070",10,11
"20201117","7080",14,16
"20201117","7090",903,910
"20201117","7100",175,187
"20201117","7110",10,11
"20201117","7120",629,614
"20201117","7130",614,657
"20201117","7140",10,18
"20201117","7150",553,538
"20201117","7160",4268,4040
"20201117","7170",2,2
"20201117","7180",180,192
"20201117","7190",3711,4490
"20201117","7200",144,138
"20201117","7210",1385,1670
"20201117","7220",107,127
"20201117","7230",1423,1322
"20201117","7240",49,52
"20201117","7250",96,91
"20201117","7260",208,243
"20201117","7270",738,230
"20201117","7280",47,34
"20201117","7290",748,1127
"20201117","7300",262,402
"20201117","7310",812,805
"20201117","7320",164,163
"20201117","7330",62,76
"20201117","7331",17,17
"20201117","7332",617,481
"20201117","7333",11,18
"20201117","7334",32,31
"20201117","7335",128,147
"20201117","7336",314,447
"20201117","7350",298,282
"20201117","7360",3894,3845
"20201117","7361",39,45
"20201117","7362",89,147
"20201117","7380",666,715
"20201117","7390",469,545
"20201120","0900",8957,7947
"20201120","0910",1439,1505
"20201120","0920",2618,2588
"20201120","0930",7202,7613
"20201120","0940",2999,3020
"20201120","0950",2427,1993
"20201120","0960",11611,12164
"20201120","0970",12187,11641
"20201120","0980",13204,14386
"20201120","0990",19436,19091
"20201120","1000",71865,65256
"20201120","1010",4837,4995
"20201120","1020",28525,28744
"20201120","1030",3587,3244
"20201120","1040",16546,17002
"20201120","1050",1307,1348
"20201120","1060",1770,1872
"20201120","1070",9956,10078
"20201120","1080",31536,33124
"20201120","1090",12047,10915
"20201120","1100",30707,29425
"20201120","1110",7200,7018
"20201120","1120",6664,5780
"20201120","1130",1908,2121
"20201120","1140",86,102
"20201120","1150",901,878
"20201120","1160",4223,4389
"20201120","1170",6332,5767
"20201120","1180",6104,6208
"20201120","1190",2826,2927
"20201120","1191",358,336
"20201120","1192",2646,2098
"20201120","1193",884,666
"20201120","1194",3573,4011
"20201120","1201",51,66
"20201120","1202",193,212
"20201120","1203",550,499
"20201120","1204",99,101
"20201120","1205",35,41
"20201120","1206",28,64
"20201120","1207",5,11
"20201120","1208",312,318
"20201120","1210",23182,21997
"20201120","1220",1869,1239
"20201120","1230",667,718
"20201120","1240",244,278
"20201120","1250",9465,10524
"20201120","2110",39,47
"20201120","2120",90,120
"20201120","2130",2109,1415
"20201120","2140",20,22
"20201120","2150",295,330
"20201120","2160",39,48
"20201120","2170",839,1129
"20201120","2180",1651,2061
"20201120","2190",297,323
"20201120","2200",2551,3185
"20201120","2210",86,117
"20201120","2220",1223,1742
"20201120","2230",3620,3116
"20201120","2240",373,492
"20201120","2250",753,843
"20201120","2260",343,208
"20201120","3140",313,407
"20201120","3150",1110,1068
"20201120","3160",7942,7459
"20201120","3170",159,133
"20201120","3180",1103,1243
"20201120","3190",850,1006
"20201120","3210",467,640
"20201120","3220",2597,2726
"20201120","3230",9276,11670
"20201120","3240",828,874
"20201120","3250",2487,2723
"20201120","3260",631,653
"20201120","3270",2553,2715
"20201120","3280",3018,3081
"20201120","3290",1777,1728
"20201120","3300",29947,28521
"20201120","3310",1903,1868
"20201120","3320",4374,3691
"20201120","3330",657,794
"20201120","3340",11847,8642
"20201120","3350",688,788
"20201120","3360",15185,18499
"20201120","3370",1149,1594
"20201120","3380",1072,1097
"20201120","3390",8700,11229
"20201120","3400",480,805
"20201120","3410",1081,1545
"20201120","3420",2582,3816
"20201120","3430",1078,1369
"20201120","3431",19,21
"20201120","3432",99,166
"20201120","3433",44,14
"20201120","3434",271,449
"20201120","3435",135,245
"20201120","3436",503,289
"20201120","3450",812,1127
"20201120","3460",163,231
"20201120","3470",7818,7995
"20201120","3480",2888,3387
"20201120","3490",162,238
"20201120","4050",2449,1878
"20201120","4060",3771,2466
"20201120","4070",975,1136
"20201120","4080",11527,13854
"20201120","4090",769,947
"20201120","4100",184,348
"20201120","4110",624,756
"20201120","4120",6313,7199
"20201120","4130",1695,1094
"20201120","4140",605,822
"20201120","4150",1696,1657
"20201120","4160",179,180
"20201120","4170",4328,4327
"20201120","4180",1883,1478
"20201120","4190",3155,2763
"20201120","4200",4339,3616
"20201120","4210",5942,4250
"20201120","4220",31042,31224
"20201120","4250",2756,1601
"20201120","4260",1102,1039
"20201120","4270",560,442
"20201120","4271",2154,832
"20201120","4272",3404,3399
"20201120","4290",3156,2119
"20201120","4300",1789,1975
"20201120","4310",3183,3199
"20201120","4320",1623,1743
"20201120","4330",3468,2773
"20201120","4340",15416,14597
"20201120","4350",840,909
"20201120","4360",738,815
"20201120","4370",1216,1247
"20201120","4380",292,246
"20201120","4390",512,624
"20201120","4400",16631,18202
"20201120","4410",634,646
"20201120","4420",1521,1419
"20201120","4430",1206,1277
"20201120","4440",6969,6562
"20201120","4450",661,772
"20201120","4460",1297,1411
"20201120","4470",142,188
"20201120","5000",13205,13382
"20201120","5010",359,298
"20201120","5020",161,192
"20201120","5030",781,858
"20201120","5040",386,364
"20201120","5050",3962,4831
"20201120","5060",203,204
"20201120","5070",1096,632
"20201120","5080",21,18
"20201120","5090",466,597
"20201120","5100",123,157
"20201120","5110",74,96
"20201120","5120",1357,1706
"20201120","5130",51,8
"20201120","5140",1,2
"20201120","5160",1,2
"20201120","5190",245,248
"20201120","5200",19,26
"20201120","5210",533,557
"20201120","5220",173,250
"20201120","5230",1127,941
"20201120","5240",10,24
"20201120","6000",7089,8079
"20201120","6010",3,61
"20201120","6020",250,265
"20201120","6030",45,59
"20201120","6040",13,5
"20201120","6050",718,852
"20201120","6060",14,10
"20201120","6070",566,1107
"20201120","6080",195,212
"20201120","6090",12,20
"20201120","6100",16,13
"20201120","6110",1792,1851
"20201120","6120",6,16
"20201120","6130",692,1080
"20201120","6140",44,50
"20201120","6150",3,8
"20201120","6160",514,578
"20201120","6170",43,56
"20201120","6180",409,534
"20201120","6190",30,44
"20201120","6200",22,26
"20201120","6210",78,84
"20201120","6220",353,604
"20201120","6230",19,20
"20201120","6240",1019,266
"20201120","6250",518,608
"20201120","7000",14887,16242
"20201120","7010",145,144
"20201120","7020",9,22
"20201120","7030",774,525
"20201120","7040",24,27
"20201120","7050",61,68
"20201120","7060",848,907
"20201120","7070",8,7
"20201120","7080",18,24
"20201120","7090",959,993
"20201120","7100",220,217
"20201120","7110",23,26
"20201120","7120",627,686
"20201120","7130",720,881
"20201120","7140",11,19
"20201120","7150",581,695
"20201120","7160",5792,5773
"20201120","7170",1,6
"20201120","7180",172,149
"20201120","7190",5057,4896
"20201120","7200",139,156
"20201120","7210",1752,1911
"20201120","7220",113,149
"20201120","7230",1494,1590
"20201120","7240",55,62
"20201120","7250",74,85
"20201120","7260",271,344
"20201120","7270",931,236
"20201120","7280",32,39
"20201120","7290",698,1345
"20201120","7300",247,424
"20201120","7310",948,898
"20201120","7320",180,168
"20201120","7330",50,55
"20201120","7331",7,4
"20201120","7332",466,377
"20201120","7333",29,26
"20201120","7334",28,36
"20201120","7335",250,315
"20201120","7336",263,296
"20201120","7350",245,282
"20201120","7360",4572,4412
"20201120","7361",23,37
"20201120","7362",194,161
"20201120","7380",677,730
"20201120","7390",478,538
"20201122","0900",7921,7389
"20201122","0910",1162,1184
"20201122","0920",1941,1897
"20201122","0930",4623,4636
"20201122","0940",1951,2012
"20201122","0950",1485,1305
"20201122","0960",8343,8656
"20201122","0970",5063,5306
"20201122","0980",9249,9594
"20201122","0990",12423,13370
"20201122","1000",62345,67785
"20201122","1010",3897,3963
"20201122","1020",31697,32599
"20201122","1030",2496,2487
"20201122","1040",15264,15363
"20201122","1050",1124,1194
"20201122","1060",1803,1725
"20201122","1070",8683,8447
"20201122","1080",33216,33214
"20201122","1090",8836,9582
"20201122","1100",32501,34558
"20201122","1110",5500,5382
"20201122","1120",4985,5027
"20201122","1130",1927,1718
"20201122","1140",67,96
"20201122","1150",636,612
"20201122","1160",3705,3510
"20201122","1170",6012,6871
"20201122","1180",5022,5079
"20201122","1190",1553,1522
"20201122","1191",379,371
"20201122","1192",1432,2402
"20201122","1193",581,892
"20201122","1194",3966,2497
"20201122","1201",56,62
"20201122","1202",134,152
"20201122","1203",594,513
"20201122","1204",81,129
"20201122","1205",59,40
"20201122","1206",243,270
"20201122","1207",21,24
"20201122","1208",1081,984
"20201122","1210",23066,25124
"20201122","1220",919,1190
"20201122","1230",569,519
"20201122","1240",277,295
"20201122","1250",9673,8883
"20201122","2110",37,62
"20201122","2120",87,77
"20201122","2130",977,1386
"20201122","2140",24,96
"20201122","2150",651,566
"20201122","2160",133,59
"20201122","2170",1313,781
"20201122","2180",2061,1511
"20201122","2190",362,341
"20201122","2200",3929,3244
"20201122","2210",89,81
"20201122","2220",1727,1262
"20201122","2230",3691,4184
"20201122","2240",577,467
"20201122","2250",792,714
"20201122","2260",583,328
"20201122","3140",348,322
"20201122","3150",1105,930
"20201122","3160",6490,6315
"20201122","3170",126,152
"20201122","3180",1837,1603
"20201122","3190",936,816
"20201122","3210",982,953
"20201122","3220",3085,2918
"20201122","3230",14155,13072
"20201122","3240",977,833
"20201122","3250",3411,3325
"20201122","3260",669,578
"20201122","3270",2269,2071
"20201122","3280",4009,4014
"20201122","3290",1674,1794
"20201122","3300",39421,41241
"20201122","3310",1765,1987
"20201122","3320",2999,3574
"20201122","3330",1327,1310
"20201122","3340",11242,12226
"20201122","3350",701,1188
"20201122","3360",20071,18626
"20201122","3370",1738,1422
"20201122","3380",1273,1204
"20201122","3390",10706,8671
"20201122","3400",675,492
"20201122","3410",1404,965
"20201122","3420",3865,2591
"20201122","3430",1543,1205
"20201122","3431",29,38
"20201122","3432",401,225
"20201122","3433",7,51
"20201122","3434",1360,793
"20201122","3435",284,223
"20201122","3436",1119,1738
"20201122","3450",1193,792
"20201122","3460",326,304
"20201122","3470",8530,8150
"20201122","3480",3380,2582
"20201122","3490",187,180
"20201122","4050",1610,2214
"20201122","4060",2373,3007
"20201122","4070",758,746
"20201122","4080",14600,12068
"20201122","4090",918,740
"20201122","4100",324,181
"20201122","4110",672,501
"20201122","4120",6416,5628
"20201122","4130",671,1276
"20201122","4140",683,528
"20201122","4150",1438,1719
"20201122","4160",148,136
"20201122","4170",3367,3587
"20201122","4180",768,1084
"20201122","4190",2318,2824
"20201122","4200",3627,4277
"20201122","4210",2585,4246
"20201122","4220",33691,34095
"20201122","4250",1764,2686
"20201122","4260",1076,1062
"20201122","4270",347,389
"20201122","4271",433,608
"20201122","4272",3902,3860
"20201122","4290",1299,1915
"20201122","4300",1608,1659
"20201122","4310",3188,3540
"20201122","4320",1495,1807
"20201122","4330",2557,3045
"20201122","4340",14550,15549
"20201122","4350",631,690
"20201122","4360",611,591
"20201122","4370",811,766
"20201122","4380",207,291
"20201122","4390",316,321
"20201122","4400",19185,18199
"20201122","4410",504,486
"20201122","4420",1000,1060
"20201122","4430",928,924
"20201122","4440",6026,6641
"20201122","4450",695,671
"20201122","4460",1184,1169
"20201122","4470",85,99
"20201122","5000",12590,12708
"20201122","5010",208,276
"20201122","5020",166,169
"20201122","5030",731,716
"20201122","5040",339,331
"20201122","5050",4577,3584
"20201122","5060",52,46
"20201122","5070",567,787
"20201122","5080",13,12
"20201122","5090",586,366
"20201122","5100",150,102
"20201122","5110",91,87
"20201122","5120",1885,1554
"20201122","5130",34,7
"20201122","5140",1,4
"20201122","5160",7,20
"20201122","5190",309,240
"20201122","5200",33,19
"20201122","5210",846,721
"20201122","5220",250,227
"20201122","5230",1064,1302
"20201122","5240",31,21
"20201122","6000",9077,6904
"20201122","6010",8,8
"20201122","6020",298,151
"20201122","6030",27,26
"20201122","6040",10,7
"20201122","6050",792,506
"20201122","6060",20,18
"20201122","6070",915,613
"20201122","6080",268,153
"20201122","6090",13,2
"20201122","6100",5,10
"20201122","6110",1859,1374
"20201122","6120",8,28
"20201122","6130",1028,719
"20201122","6140",61,35
"20201122","6150",3,3
"20201122","6160",515,343
"20201122","6170",40,45
"20201122","6180",423,327
"20201122","6190",13,17
"20201122","6200",45,38
"20201122","6210",47,40
"20201122","6220",303,323
"20201122","6230",5,8
"20201122","6240",352,855
"20201122","6250",510,443
"20201122","7000",18628,15403
"20201122","7010",72,72
"20201122","7020",2,6
"20201122","7030",452,363
"20201122","7040",30,31
"20201122","7050",13,16
"20201122","7060",213,199
"20201122","7070",3,3
"20201122","7080",8,8
"20201122","7090",600,432
"20201122","7100",190,91
"20201122","7110",5,14
"20201122","7120",368,329
"20201122","7130",599,540
"20201122","7140",30,28
"20201122","7150",523,496
"20201122","7160",5794,5267
"20201122","7170",1,2
"20201122","7180",128,128
"20201122","7190",4825,4874
"20201122","7200",135,120
"20201122","7210",2479,2432
"20201122","7220",59,55
"20201122","7230",1147,947
"20201122","7240",148,168
"20201122","7250",97,76
"20201122","7260",510,539
"20201122","7270",3765,1021
"20201122","7280",59,47
"20201122","7290",2362,4322
"20201122","7300",258,564
"20201122","7310",764,785
"20201122","7320",181,163
"20201122","7330",210,314
"20201122","7331",41,28
"20201122","7332",1022,1063
"20201122","7333",40,85
"20201122","7334",86,77
"20201122","7335",521,567
"20201122","7336",660,742
"20201122","7350",1019,981
"20201122","7360",4935,5047
"20201122","7361",126,145
"20201122","7362",406,425
"20201122","7380",532,502
"20201122","7390",312,355
"20201124","0900",6932,6589
"20201124","0910",1429,1424
"20201124","0920",2393,2195
"20201124","0930",6410,6398
"20201124","0940",2821,2848
"20201124","0950",2363,1954
"20201124","0960",10695,11220
"20201124","0970",11671,11571
"20201124","0980",11543,12074
"20201124","0990",17313,17565
"20201124","1000",52029,52379
"20201124","1010",4622,4657
"20201124","1020",21712,21627
"20201124","1030",3255,3076
"20201124","1040",13941,14473
"20201124","1050",1232,1151
"20201124","1060",1608,1621
"20201124","1070",8770,8861
"20201124","1080",25349,26428
"20201124","1090",9754,9404
"20201124","1100",22041,21802
"20201124","1110",5811,5789
"20201124","1120",5085,4684
"20201124","1130",1605,1634
"20201124","1140",76,97
"20201124","1150",882,948
"20201124","1160",3418,3522
"20201124","1170",4913,5177
"20201124","1180",5059,4951
"20201124","1190",2551,2593
"20201124","1191",279,279
"20201124","1192",1578,1716
"20201124","1193",547,610
"20201124","1194",2472,2460
"20201124","1201",48,48
"20201124","1202",116,121
"20201124","1203",421,406
"20201124","1204",90,89
"20201124","1205",45,45
"20201124","1206",21,20
"20201124","1207",8,8
"20201124","1208",219,203
"20201124","1210",15995,15530
"20201124","1220",1222,1109
"20201124","1230",625,615
"20201124","1240",273,286
"20201124","1250",7578,7636
"20201124","2110",37,30
"20201124","2120",96,112
"20201124","2130",1275,1175
"20201124","2140",22,20
"20201124","2150",314,309
"20201124","2160",46,38
"20201124","2170",712,740
"20201124","2180",1393,1350
"20201124","2190",216,193
"20201124","2200",1936,1804
"20201124","2210",74,73
"20201124","2220",892,903
"20201124","2230",1742,1685
"20201124","2240",354,337
"20201124","2250",554,515
"20201124","2260",190,158
"20201124","3140",301,332
"20201124","3150",685,727
"20201124","3160",5154,5192
"20201124","3170",98,112
"20201124","3180",913,918
"20201124","3190",665,660
"20201124","3210",385,424
"20201124","3220",2078,2051
"20201124","3230",6932,7253
"20201124","3240",677,645
"20201124","3250",1981,1902
"20201124","3260",520,474
"20201124","3270",1159,1145
"20201124","3280",2453,2402
"20201124","3290",1127,1080
"20201124","3300",16809,16730
"20201124","3310",1410,1380
"20201124","3320",2885,2880
"20201124","3330",660,660
"20201124","3340",4923,4878
"20201124","3350",508,522
"20201124","3360",11099,10813
"20201124","3370",925,1003
"20201124","3380",716,717
