code,name,type,address,phone,lon,lat
213635,市立安南區南興國小,公立,[709]臺南市安南區公學路五段627號,(06)2873204,120.161214,23.073877
213636,市立安佃國小,公立,[709]臺南市安南區海佃路四段493號,(06)2567642,120.173272,23.063806
213637,市立大港國小,公立,[704]臺南市北區大港街146號,(06)2591941,120.18893,23.013417
213638,市立海佃國小,公立,[709]臺南市安南區郡安路五段56號,(06)2505013,120.199816,23.028739
213639,市立東區復興國小,公立,[701]臺南市東區裕文路60號,(06)3310457,120.238682,22.982593
213640,市立崇明國小,公立,[701]臺南市東區崇明路698號,(06)2673330,120.225393,22.971316
213641,市立安平國小,公立,[708]臺南市安平區怡平路392號,(06)2996735,120.176283,22.993903
213642,市立文元國小,公立,[704]臺南市北區海安路三段815號,(06)3584371,120.199951,23.015355
213643,市立學東國小,公立,[709]臺南市安南區公學路六段589號,(06)2870017,120.145506,23.078218
213644,市立億載國小,公立,[708]臺南市安平區郡平路310號,(06)2932371,120.163274,22.989716
213645,市立賢北國小,公立,[704]臺南市北區大興街599號,(06)3501433,120.179143,23.007598
213646,市立裕文國小,公立,[701]臺南市東區裕文路301號,(06)3317657,120.245637,22.98252
124601,市立鳳山國小,公立,[830]高雄市鳳山區興仁里中山路231號,(07)7419119,120.356506,22.624822
124602,市立大東國小,公立,[830]高雄市鳳山區大東一路1號,(07)7462344,120.36226,22.623972
124603,市立文山國小,公立,[830]高雄市鳳山區鳳松路25巷20號,(07)7460412,120.360063,22.633337
124604,市立鳳山區中正國小,公立,[830]高雄市鳳山區勝利路2號,(07)7012831,120.37408,22.628249
124605,市立五甲國小,公立,[830]高雄市鳳山區五甲二路424號,(07)7619494,120.335314,22.59869
124606,市立曹公國小,公立,[830]高雄市鳳山區曹公路6號,(07)7460449,120.357521,22.62769
124607,市立誠正國小,公立,[830]高雄市鳳山區黃埔新村國校巷78號,(07)7463417,120.368656,22.646128
124608,市立南成國小,公立,[830]高雄市鳳山區南成里南和街101號,(07)8215354,120.335487,22.594315
124609,市立五福國小,公立,[830]高雄市鳳山區五福里福德街145號,(07)8211864,120.326131,22.589797
124610,市立鳳山區中山國小,公立,[830]高雄市鳳山區光復路一段120巷8號,(07)7465273,120.350616,22.629959
124611,市立新甲國小,公立,[830]高雄市鳳山區新強里新富路255號,(07)7668170,120.340121,22.613254
124612,市立鳳山區忠孝國小,公立,[830]高雄市鳳山區國富里新富路630號,(07)7632257,120.349678,22.617193
124613,市立林園國小,公立,[832]高雄市林園區林園里忠孝西路20號,(07)6412125,120.392515,22.507068
124614,市立中芸國小,公立,[832]高雄市林園區中芸里中芸路1號,(07)6412342,120.396711,22.487112
124615,市立港埔國小,公立,[832]高雄市林園區頂厝里校前路1號,(07)6412282,120.378585,22.504297
124616,市立金潭國小,公立,[832]高雄市林園區中厝里金潭路40號,(07)6412332,120.396063,22.528089
124617,市立汕尾國小,公立,[832]高雄市林園區北汕里58巷2號,(07)6412334,120.399441,22.486221
124618,市立永芳國小,公立,[831]高雄市大寮區永芳里鳳林三路499號,(07)7812814,120.395195,22.605277
124619,市立翁園國小,公立,[831]高雄市大寮區翁園里翁園路79號,(07)7811685,120.408663,22.623246
124620,市立忠義國小,公立,[831]高雄市大寮區忠義里忠義路1號,(07)7812858,120.384142,22.616353
124621,市立昭明國小,公立,[831]高雄市大寮區鳳林一路300巷80號,(07)6426428,120.408514,22.54239
124622,市立潮寮國小,公立,[831]高雄市大寮區潮寮里潮寮路61號,(07)7875075,120.425144,22.565715
124623,市立中庄國小,公立,[831]高雄市大寮區中庄里中庄路59號,(07)7032838,120.397497,22.634716
124624,市立溪寮國小,公立,[831]高雄市大寮區溪寮里溪寮路69號,(07)6516256,120.420439,22.630524
124625,市立大寮國小,公立,[831]高雄市大寮區大寮路740號,(07)7881652,120.416445,22.590861
124626,市立大樹國小,公立,[840]高雄市大樹區中正一路249號,(07)6513752,120.434591,22.687763
124627,市立九曲國小,公立,[840]高雄市大樹區九曲里九曲路498號,(07)6512541,120.423343,22.655885
124628,市立溪埔國小,公立,[840]高雄市大樹區溪埔路43號,(07)6565242,120.442909,22.723037
124629,市立姑山國小,公立,[840]高雄市大樹區姑山里1號,(07)6563509,120.437921,22.708307
124630,市立水寮國小,公立,[840]高雄市大樹區水寮里中華路國小巷1號,(07)6515536,120.407847,22.667994
124631,市立小坪國小,公立,[840]高雄市大樹區小坪路73號,(07)6515232,120.412662,22.681715
124632,市立興田國小,公立,[840]高雄市大樹區興田里興田路59號,(07)6561527,120.445678,22.740739
124633,市立龍目國小,公立,[840]高雄市大樹區龍目里56號,(07)6514110,120.408531,22.688507
124634,市立仁武國小,公立,[814]高雄市仁武區中正路94號,(07)3711126,120.348398,22.701336
124635,市立烏林國小,公立,[814]高雄市仁武區烏林里林森巷23號,(07)3711431,120.372598,22.697887
124636,市立八卦國小,公立,[814]高雄市仁武區八卦里永仁街555號,(07)3718964,120.333146,22.689043
124637,市立灣內國小,公立,[814]高雄市仁武區灣內里仁心路31號,(07)3718228,120.357281,22.683088
124638,市立大社區大社國小,公立,[815]高雄市大社區大社里三民路336號,(07)3511940,120.345858,22.730346
124639,市立嘉誠國小,公立,[815]高雄市大社區嘉誠里嘉誠路22號,(07)3560418,120.379904,22.748374
124640,市立鳥松國小,公立,[833]高雄市鳥松區鳥松里文前路32號,(07)7321780,120.361721,22.663077
124641,市立仁美國小,公立,[833]高雄市鳥松區仁美里學堂路2號,(07)7315633,120.397593,22.657128
124642,市立大華國小,公立,[833]高雄市鳥松區大華里大華路200號,(07)3701359,120.340501,22.653732
124643,市立岡山國小,公立,[820]高雄市岡山區平安里柳橋東路36號,(07)6212032,120.293671,22.791423
124644,市立前峰國小,公立,[820]高雄市岡山區仁壽里育英路35號,(07)6262415,120.282833,22.792351
124645,市立嘉興國小,公立,[820]高雄市岡山區嘉興里嘉興路322號,(07)6212414,120.305291,22.821597
124646,市立兆湘國小,公立,[820]高雄市岡山區介壽路60號,(07)6252394,120.28671,22.785034
124647,市立後紅國小,公立,[820]高雄市岡山區碧紅里岡燕路2巷88號,(07)6212815,120.303439,22.792904
124648,市立和平國小,公立,[820]高雄市岡山區和平里和平路1號,(07)6254220,120.303827,22.782053
124650,市立仕隆國小,公立,[825]高雄市橋頭區仕隆路進校巷16號,(07)6113517,120.311738,22.751055
124651,市立五林國小,公立,[825]高雄市橋頭區東林里五林路160號,(07)6113549,120.293594,22.759929
124652,市立甲圍國小,公立,[825]高雄市橋頭區甲北里甲昌路250號,(07)6113647,120.293581,22.735575
124653,市立興糖國小,公立,[825]高雄市橋頭區橋南里興糖路19巷1號,(07)6113804,120.316959,22.750253
124654,市立燕巢國小,公立,[824]高雄市燕巢區東燕里中華路177號,(07)6161495,120.36587,22.795258
124655,市立橫山國小,公立,[824]高雄市燕巢區橫山里橫山路24號,(07)6152479,120.379471,22.768542
124656,市立深水國小,公立,[824]高雄市燕巢區深水里深中路2號,(07)6152447,120.405278,22.777038
124657,市立安招國小,公立,[824]高雄市燕巢區瓊林里安招路170號,(07)6162553,120.33783,22.790854
124658,市立鳳雄國小,公立,[824]高雄市燕巢區鳳雄里鳳加路52號,(07)6153782,120.358101,22.753304
124659,市立金山國小,公立,[824]高雄市燕巢區金山里番田路29號,(07)6164328,120.398079,22.811802
124660,市立田寮區新興國小,公立,[823]高雄市田寮區新興里大新路2號,(07)6381348,120.369696,22.835491
124661,市立崇德國小,公立,[823]高雄市田寮區崇德里崇德路101號,(07)6367155,120.380121,22.878322
124664,市立阿蓮國小,公立,[822]高雄市阿蓮區阿蓮里民族路163號,(07)6312049,120.329869,22.88323
124665,市立中路國小,公立,[822]高雄市阿蓮區中路里272號,(07)6312325,120.298575,22.894931
124666,市立復安國小,公立,[822]高雄市阿蓮區復安里復安路167號,(07)6332358,120.324141,22.849101
124667,市立路竹國小,公立,[821]高雄市路竹區竹南里中山路712巷16號,(07)6969920,120.259607,22.856684
124668,市立路竹區大社國小,公立,[821]高雄市路竹區社西里大社路243號,(07)6962254,120.265351,22.867066
124669,市立下坑國小,公立,[821]高雄市路竹區下坑里太平路384號,(07)6951015,120.290781,22.869121
124670,市立竹滬國小,公立,[821]高雄市路竹區竹滬里成功路2號,(07)6981516,120.230428,22.862524
124671,市立三埤國小,公立,[821]高雄市路竹區三爺里民權路7號,(07)6962688,120.280142,22.83677
124672,市立北嶺國小,公立,[821]高雄市路竹區北嶺里民治路85號,(07)6964786,120.269765,22.823505
124673,市立一甲國小,公立,[821]高雄市路竹區甲南里大智路43號,(07)6962454,120.26996,22.874963
124674,市立文賢國小,公立,[829]高雄市湖內區中賢里中正路二段39號,(07)6993061,120.213215,22.90827
124675,市立明宗國小,公立,[829]高雄市湖內區保生路103號,(07)6994682,120.222481,22.906735
124676,市立大湖國小,公立,[829]高雄市湖內區大湖里民權路2號,(07)6933808,120.244517,22.887757
124677,市立海埔國小,公立,[829]高雄市湖內區海埔里忠孝街256號,(07)6992346,120.22562,22.895606
124678,市立三侯國小,公立,[829]高雄市湖內區中正路二段544號,(07)6909123,120.198862,22.910675
124679,市立茄萣國小,公立,[852]高雄市茄萣區茄萣路二段307號,(07)6900057,120.181985,22.903281
124680,市立茄萣區成功國小,公立,[852]高雄市茄萣區吉定里成功路1號,(07)6902053,120.186031,22.888687
124681,市立砂崙國小,公立,[852]高雄市茄萣區萬福里文化路81號,(07)6900037,120.182354,22.91319
124682,市立永安國小,公立,[828]高雄市永安區永華里永華路49號,(07)6912011,120.224538,22.815448
124683,市立新港國小,公立,[828]高雄市永安區新港里新興路25號,(07)6912040,120.208218,22.822416
124684,市立彌陀國小,公立,[827]高雄市彌陀區彌靖里中正路213號,(07)6176300,120.247781,22.783677
124685,市立南安國小,公立,[827]高雄市彌陀區漯底里樂安路1號,(07)6191810,120.243506,22.763795
124686,市立壽齡國小,公立,[827]高雄市彌陀區文安里國校路1號,(07)6196425,120.234509,22.795345
124687,市立梓官國小,公立,[826]高雄市梓官區進學路61號,(07)6193927,120.264663,22.759594
124688,市立蚵寮國小,公立,[826]高雄市梓官區禮蚵里光明路177號,(07)6101044,120.248239,22.733411
124689,市立旗山國小,公立,[842]高雄市旗山區湄洲里華中街44號,(07)6612052,120.480697,22.888292
124690,市立溪洲國小,公立,[842]高雄市旗山區大山里旗南二路126號,(07)6661408,120.465207,22.847678
124691,市立旗山區鼓山國小,公立,[842]高雄市旗山區延平一路111號,(07)6612051,120.482848,22.898897
124692,市立圓潭國小,公立,[842]高雄市旗山區中正里旗甲路三段179號,(07)6691476,120.503382,22.933679
124693,市立旗尾國小,公立,[842]高雄市旗山區東平里延平二路19號,(07)6616708,120.491947,22.882428
124694,市立嶺口國小,公立,[842]高雄市旗山區南勝里龍文巷30號,(07)6651216,120.44886,22.77615
124697,市立美濃國小,公立,[843]高雄市美濃區泰安里永安路190號,(07)6810166,120.543128,22.89983
124698,市立東門國小,公立,[843]高雄市美濃區東門里民族路36巷2號,(07)6812811,120.553174,22.899832
124699,市立吉洋國小,公立,[843]高雄市美濃區吉和里忠孝路二段59號,(07)6831849,120.520241,22.860748
124700,市立龍肚國小,公立,[843]高雄市美濃區龍肚里龍東街43號,(07)6851124,120.579991,22.885853
124701,市立中壇國小,公立,[843]高雄市美濃區中壇里忠孝路一段19號,(07)6812534,120.53057,22.884022
124702,市立廣興國小,公立,[843]高雄市美濃區興隆里廣興街124號,(07)6812857,120.567761,22.917531
124703,市立龍山國小,公立,[843]高雄市美濃區龍山里龍山街62號,(07)6833654,120.556245,22.864498
124704,市立福安國小,公立,[843]高雄市美濃區中山路二段358號,(07)6812514,120.5192,22.897576
124705,市立吉東國小,公立,[843]高雄市美濃區吉東里吉頂路19號,(07)6831144,120.535802,22.854469
124706,市立六龜國小,公立,[844]高雄市六龜區義寶里光復路40號,(07)6891053,120.634214,22.996258
124707,市立荖濃國小,公立,[844]高雄市六龜區荖濃里南橫路72號,(07)6881311,120.672456,23.073551
124708,市立新發國小,公立,[844]高雄市六龜區新發里和平路130號,(07)6791387,120.662468,23.031783
124709,市立龍興國小,公立,[844]高雄市六龜區中興里中庄193號,(07)6891140,120.645309,22.99342
124710,市立新威國小,公立,[844]高雄市六龜區新興里新威路212號,(07)6871134,120.627295,22.898289
124711,市立寶來國小,公立,[844]高雄市六龜區寶來里中正路89號,(07)6881009,120.70092,23.10883
124712,市立月美國小,公立,[846]高雄市杉林區月眉里象寮巷39號,(07)6771404,120.559963,22.95961
124713,市立上平國小,公立,[846]高雄市杉林區上平里山仙路212號,(07)6771102,120.544072,22.976852
124714,市立新庄國小,公立,[846]高雄市杉林區新庄里司馬路45巷5號,(07)6771755,120.559681,22.989101
124715,市立集來國小,公立,[846]高雄市杉林區集來里通仙巷333號,(07)6779196,120.561499,23.022241
124716,市立杉林國小,公立,[846]高雄市杉林區杉林里合森巷41號,(07)6772658,120.548069,22.998094
124718,市立內門國小,公立,[845]高雄市內門區內豊里內埔24號,(07)6672078,120.460712,22.939391
124719,市立觀亭國小,公立,[845]高雄市內門區觀亭里中正路203號,(07)6671672,120.453514,22.917525
124720,市立溝坪國小,公立,[845]高雄市內門區溝坪里廣福巷47號,(07)6601788,120.497583,23.001473
124721,市立金竹國小,公立,[845]高雄市內門區金竹里吉民28號,(07)6601106,120.514514,23.009136
124722,市立木柵國小,公立,[845]高雄市內門區木柵里木柵3號,(07)6681183,120.467861,22.975345
124723,市立西門國小,公立,[845]高雄市內門區內東里柿子園24號,(07)6672077,120.430352,22.920089
124724,市立景義國小,公立,[845]高雄市內門區永富里萊坑8號,(07)6601979,120.494232,22.955964
124725,市立甲仙國小,公立,[847]高雄市甲仙區西安里文化路45號,(07)6751025,120.589057,23.081544
124726,市立小林國小,公立,[847]高雄市甲仙區小林里五里路24-2號,(07)6761065,120.63203,23.148575
124727,市立寶隆國小,公立,[847]高雄市甲仙區寶隆里光華路20號,(07)6752998,120.555507,23.049344
124730,市立巴楠花部落國(中)小,公立,[846]高雄市杉林區大愛里和氣街15號,(07)6776031,120.538846,22.963985
124731,市立民生國小,公立,[849]高雄市那瑪夏區達卡努瓦里大光巷159號,(07)6701233,120.721363,23.27634
124732,市立茂林國小,公立,[851]高雄市茂林區茂林里4之3號,(07)6801043,120.664589,22.886143
124733,市立多納國小,公立,[851]高雄市茂林區多納里1-2號,(07)6801178,120.716272,22.910273
124734,市立桃源國小,公立,[848]高雄市桃源區桃源里北進巷五十號,(07)6861045,120.765756,23.160471
124735,市立建山國小,公立,[848]高雄市桃源區建山里96號,(07)6881134,120.682469,23.105305
124736,市立興中國小,公立,[848]高雄市桃源區高中里興中巷44號,(07)6881850,120.719029,23.128564
124737,市立寶山國小,公立,[848]高雄市桃源區寶山里98號,(07)6891728,120.722055,23.055382
124738,市立樟山國小,公立,[848]高雄市桃源區拉芙蘭里南橫公路五段440號,(07)6866118,120.819366,23.252766
124739,市立鎮北國小,公立,[830]高雄市鳳山區鎮北里鳳北路170號,(07)7311709,120.36738,22.641798
124740,市立鳳西國小,公立,[830]高雄市鳳山區光華東路100號,(07)7400773,120.358728,22.617149
124741,市立維新國小,公立,[828]高雄市永安區維新路光明九巷69之10號,(07)6913816,120.247963,22.804034
124742,市立文德國小,公立,[830]高雄市鳳山區文衡路356號,(07)7768723,120.353925,22.640692
124743,市立瑞興國小,公立,[830]高雄市鳳山區博愛路271號,(07)7429803,120.368353,22.630179
124744,市立登發國小,公立,[814]高雄市仁武區仁和里仁忠路191號,(07)3726033,120.354052,22.679646
124745,市立竹圍國小,公立,[820]高雄市岡山區竹圍里大仁北路1號,(07)6233032,120.30283,22.802975
124746,市立觀音國小,公立,[815]高雄市大社區觀音里文明路100號,(07)3534710,120.356065,22.723044
124747,市立竹後國小,公立,[814]高雄市仁武區竹後里竹楠路250號,(07)3724460,120.334866,22.710042
124748,市立正義國小,公立,[830]高雄市鳳山區南昌街55號,(07)7714440,120.340127,22.603997
124749,市立福誠國小,公立,[830]高雄市鳳山區忠誠路145號,(07)8120152,120.325055,22.596813
124750,市立山頂國小,公立,[831]高雄市大寮區山頂里山頂路211號,(07)7828205,120.388806,22.607807
124751,市立過埤國小,公立,[830]高雄市鳳山區過埤路176號,(07)7920257,120.362405,22.590382
124752,市立中崙國小,公立,[830]高雄市鳳山區中崙四路25號,(07)7533244,120.350584,22.599139
124753,市立橋頭國小,公立,[825]高雄市橋頭區橋頭里樹德路200號,(07)6126011,120.305353,22.761734
124754,市立興達國小,公立,[852]高雄市茄萣區崎漏里民治路2號,(07)6988099,120.196298,22.876054
124755,市立那瑪夏區民權國小,公立,[849]高雄市那瑪夏區瑪雅里平和巷220號,(07)6701129,120.702844,23.24846
124756,市立後庄國小,公立,[831]高雄市大寮區後庄里民揚路28號,(07)7035278,120.389503,22.637822
124757,市立王公國小,公立,[832]高雄市林園區王公二路100號,(07)6420503,120.388254,22.504698
124758,市立壽天國小,公立,[820]高雄市岡山區公園東路55號,(07)6246040,120.292481,22.798857
124760,市立蔡文國小,公立,[821]高雄市路竹區竹西里國昌路548號,(07)6076268,120.255731,22.861156
124761,市立文華國小,公立,[830]高雄市鳳山區文華里文化路52號,(07)7450949,120.352746,22.634399
124762,市立鳳翔國小,公立,[830]高雄市鳳山區鳳育路63號,(07)7922751,120.340798,22.595331
513601,市立鹽埕國小,公立,[803]高雄市鹽埕區五福四路183號,(07)5210626,120.282912,22.623691
513602,市立鹽埕區忠孝國小,公立,[803]高雄市鹽埕區大智路71號,(07)5514887,120.285158,22.621585
513603,市立光榮國小,公立,[803]高雄市鹽埕區大智路150號,(07)5514549,120.286646,22.624016
523601,市立鼓山區鼓山國小,公立,[804]高雄市鼓山區臨海二路50號,(07)5217795,120.271257,22.623578
523602,市立鼓岩國小,公立,[804]高雄市鼓山區河邊街155號,(07)5515513,120.282991,22.64012
523603,市立內惟國小,公立,[804]高雄市鼓山區內惟路73號,(07)5515405,120.276213,22.656528
523604,市立鼓山區中山國小,公立,[804]高雄市鼓山區美術東二路252號,(07)5505850,120.288633,22.656835
523605,市立壽山國小,公立,[804]高雄市鼓山區鼓山二路37巷38弄24號,(07)5514393,120.279849,22.632574
523606,市立龍華國小,公立,[804]高雄市鼓山區大順一路858號,(07)5553086,120.29767,22.655044
523607,市立九如國小,公立,[804]高雄市鼓山區九如四路763號,(07)5317186,120.278712,22.652148
533601,市立左營國小,公立,[813]高雄市左營區實踐路42號,(07)5820042,120.293688,22.690099
533602,市立舊城國小,公立,[813]高雄市左營區蓮潭路47號,(07)5810017,120.292565,22.682697
533603,市立新莊國小,公立,[813]高雄市左營區新中里自由三路1號,(07)3411373,120.309875,22.669267
533604,市立新民國小,公立,[813]高雄市左營區自由三路478號,(07)3411888,120.313158,22.676691
533605,市立明德國小,公立,[813]高雄市左營區海富路2號,(07)5811853,120.289829,22.688413
533606,市立勝利國小,公立,[813]高雄市左營區南屏路1號,(07)5522541,120.295103,22.672457
533607,市立屏山國小,公立,[813]高雄市左營區海功東路2號,(07)5873410,120.300316,22.694842
533608,市立永清國小,公立,[813]高雄市左營區左營大路2之2號,(07)5822830,120.287385,22.678384
533609,市立新上國小,公立,[813]高雄市左營區大順一路100號,(07)5565940,120.310571,22.656568
533610,市立福山國小,公立,[813]高雄市左營區重愛路99號,(07)3487633,120.317215,22.683572
533611,市立文府國小,公立,[813]高雄市左營區文府路399號,(07)3482070,120.315467,22.691458
533612,市立新光國小,公立,[813]高雄市左營區華夏路800號,(07)3438577,120.304805,22.679829
543601,市立楠梓國小,公立,[811]高雄市楠梓區楠梓路262號,(07)3511140,120.328366,22.732233
543602,市立後勁國小,公立,[811]高雄市楠梓區加昌路216號,(07)3626342,120.314216,22.721706
543603,市立援中國小,公立,[811]高雄市楠梓區中和里大學26街1150號,(07)3612193,120.27799,22.728206
543604,市立右昌國小,公立,[811]高雄市楠梓區加昌路910號,(07)3612368,120.291989,22.713608
543605,市立莒光國小,公立,[811]高雄市楠梓區後昌路842號,(07)3612078,120.295323,22.711645
543606,市立加昌國小,公立,[811]高雄市楠梓區樂群路220號,(07)3627169,120.296547,22.720392
543607,市立楠陽國小,公立,[811]高雄市楠梓區楠陽路100號,(07)3520675,120.330946,22.724188
543608,市立翠屏國(中)小,公立,[811]高雄市楠梓區翠屏路135號,(07)3683018,120.299446,22.729476
543609,市立油廠國小,公立,[811]高雄市楠梓區左楠路4號,(07)5824141,120.302884,22.708704
553601,市立三民國小,公立,[807]高雄市三民區建國三路216號,(07)2810378,120.291247,22.636672
553602,市立鼎金國小,公立,[807]高雄市三民區鼎山街375號,(07)3836330,120.321982,22.656129
553603,市立愛國國小,公立,[807]高雄市三民區十全一路1號,(07)3161191,120.313676,22.644535
553604,市立十全國小,公立,[807]高雄市三民區十全二路162號,(07)3214366,120.298708,22.646681
553605,市立正興國小,公立,[807]高雄市三民區大豊二路20號,(07)3845206,120.3271671,22.64586402
553606,市立博愛國小,公立,[807]高雄市三民區十全一路202號,(07)3110708,120.307401,22.645772
553607,市立獅湖國小,公立,[807]高雄市三民區鼎金後路495號,(07)3424782,120.3222,22.672152
553608,市立三民區民族國小,公立,[807]高雄市三民區平等路197號,(07)3860526,120.320164,22.64346
553609,市立莊敬國小,公立,[807]高雄市三民區大昌一路200號,(07)3813210,120.324133,22.656324
553610,市立光武國小,公立,[807]高雄市三民區光武路35號,(07)3867458,120.334286,22.638797
553611,市立東光國小,公立,[807]高雄市三民區黃興路206號,(07)3898338,120.339721,22.649042
553612,市立河濱國小,公立,[807]高雄市三民區市中一路339號,(07)2211408,120.287797,22.634035
553613,市立陽明國小,公立,[807]高雄市三民區義德路52號,(07)3851915,120.335556,22.645717
553614,市立河堤國小,公立,[807]高雄市三民區裕誠路3號,(07)3450680,120.31459,22.663546
563601,市立新興區新興國小,公立,[800]高雄市新興區民生一路321號,(07)2412119,120.304987,22.626584
563602,市立大同國小,公立,[800]高雄市新興區大同一路231號,(07)2823039,120.298454,22.627951
563603,市立信義國小,公立,[800]高雄市新興區中正三路32號,(07)2365163,120.310909,22.631232
563604,市立七賢國小,公立,[800]高雄市新興區七賢一路393號,(07)2351150,120.306945,22.633899
573601,市立前金國小,公立,[801]高雄市前金區大同二路61號,(07)2829001,120.293921,22.626351
573602,市立建國國小,公立,[801]高雄市前金區自立二路111號,(07)2860128,120.297861,22.632375
583601,市立苓洲國小,公立,[802]高雄市苓雅區四維四路61號,(07)3351804,120.300464,22.614522
583602,市立苓雅區成功國小,公立,[802]高雄市苓雅區華新街59號,(07)3341882,120.297098,22.613721
583603,市立五權國小,公立,[802]高雄市苓雅區三多二路100號,(07)7511074,120.324166,22.620619
583604,市立凱旋國小,公立,[802]高雄市苓雅區憲政路235號,(07)2235181,120.319935,22.636415
583605,市立四維國小,公立,[802]高雄市苓雅區青年一路103號,(07)3348199,120.312653,22.623092
583606,市立福東國小,公立,[802]高雄市苓雅區福德三路96號,(07)7510048,120.326947,22.624089
583607,市立苓雅區中正國小,公立,[802]高雄市苓雅區輔仁路100號,(07)7225936,120.33331,22.630177
583608,市立福康國小,公立,[802]高雄市苓雅區漢陽街17號,(07)7227134,120.32935,22.618957
593601,市立前鎮國小,公立,[806]高雄市前鎮區新生路200號,(07)8212448,120.308702,22.585436
593602,市立獅甲國小,公立,[806]高雄市前鎮區中山三路45號,(07)3311465,120.307154,22.606604
593603,市立仁愛國小,公立,[806]高雄市前鎮區新衙路93號,(07)8414911,120.317376,22.582011
593604,市立樂群國小,公立,[806]高雄市前鎮區育樂路61號,(07)7225846,120.322489,22.608234
593605,市立愛群國小,公立,[806]高雄市前鎮區二聖二路194號,(07)3332701,120.312715,22.613959
593606,市立復興國小,公立,[806]高雄市前鎮區民權二路331號,(07)3351784,120.311425,22.608203
593607,市立瑞豐國小,公立,[806]高雄市前鎮區瑞隆路100號,(07)7110846,120.337024,22.606069
593608,市立明正國小,公立,[806]高雄市前鎮區明道路2號,(07)8110965,120.326581,22.580242
593609,市立光華國小,公立,[806]高雄市前鎮區廣西路57號,(07)7222846,120.321146,22.615466
593610,市立瑞祥國小,公立,[806]高雄市前鎮區班超路20號,(07)7221212,120.326798,22.600691
593611,市立鎮昌國小,公立,[806]高雄市前鎮區樹人路261號,(07)8116575,120.317983,22.590547
593612,市立佛公國小,公立,[806]高雄市前鎮區后平路135號,(07)8229801,120.320909,22.572651
593613,市立前鎮區民權國小,公立,[806]高雄市前鎮區沱江街200號,(07)5367173,120.314443,22.608481
593614,市立紅毛港國小,公立,[806]高雄市前鎮區明鳳7街1號,(07)7917608,120.3347103,22.58378445
603601,市立旗津國小,公立,[805]高雄市旗津區中洲三路623號,(07)5715133,120.271553,22.608982
603602,市立大汕國小,公立,[805]高雄市旗津區中洲二路203號,(07)5712434,120.287683,22.587852
603603,市立中洲國小,公立,[805]高雄市旗津區旗津二路275號,(07)5712225,120.292788,22.580044
613601,市立小港國小,公立,[812]高雄市小港區平和路1號,(07)8215923,120.335041,22.561717
613602,市立鳳林國小,公立,[812]高雄市小港區鳳源里鳳林路207號,(07)8712367,120.34199,22.526485
613604,市立青山國小,公立,[812]高雄市小港區濟南里飛機路153號,(07)8024872,120.36059,22.573022
613605,市立太平國小,公立,[812]高雄市小港區營口路一號,(07)8019006,120.371222,22.571949
613606,市立鳳鳴國小,公立,[812]高雄市小港區鳳鳴路191號,(07)8714561,120.357365,22.51549
613607,市立坪頂國小,公立,[812]高雄市小港區坪頂里大平路2號,(07)8911410,120.391566,22.561308
613608,市立二苓國小,公立,[812]高雄市小港區立群路6號,(07)8016837,120.353258,22.56379
613609,市立桂林國小,公立,[812]高雄市小港區桂林里桂陽路390號,(07)7910766,120.350386,22.582908
613610,市立漢民國小,公立,[812]高雄市小港區漢民路500號,(07)8036569,120.359185,22.566704
613611,市立華山國小,公立,[812]高雄市小港區華仁街1號,(07)8062280,120.365706,22.567696
613612,市立港和國小,公立,[812]高雄市小港區平和南路300號,(07)8131506,120.33788,22.568097
613613,市立鳳陽國小,公立,[812]高雄市小港區鳳陽街2號,(07)8010865,120.370153,22.561457
613614,市立明義國小,公立,[812]高雄市小港區明義街77號,(07)7917035,120.367838,22.583386
24601,縣立中山國小,公立,[260]宜蘭縣宜蘭市崇聖街4號,(03)9322064,121.754624,24.753979
24602,縣立宜蘭國小,公立,[260]宜蘭縣宜蘭市崇聖街2號,(03)9322210,121.754332,24.753254
24603,縣立力行國小,公立,[260]宜蘭縣宜蘭市力行路152號,(03)9322309,121.754786,24.763964
24604,縣立新生國小,公立,[260]宜蘭縣宜蘭市大坡路一段100號,(03)9283791,121.754518,24.770685
24605,縣立光復國小,公立,[260]宜蘭縣宜蘭市泰山路60號,(03)9322077,121.747761,24.754771
24606,縣立育才國小,公立,[260]宜蘭縣宜蘭市進士路8號,(03)9253794,121.736886,24.733241
24607,縣立凱旋國小,公立,[260]宜蘭縣宜蘭市凱旋路130號,(03)9253793,121.763212,24.72447
24608,縣立黎明國小,公立,[260]宜蘭縣宜蘭市校舍路1號,(03)9383792,121.764425,24.751984
24609,縣立南屏國小,公立,[260]宜蘭縣宜蘭市泰山路98號,(03)9323795,121.742637,24.753962
24610,縣立羅東國小,公立,[265]宜蘭縣羅東鎮民族路1號,(03)9542342,121.772461,24.673126
24611,縣立成功國小,公立,[265]宜蘭縣羅東鎮興東南路100號,(03)9542156,121.768733,24.670766
24612,縣立公正國小,公立,[265]宜蘭縣羅東鎮公正路199號,(03)9566659,121.766364,24.679607
24613,縣立北成國小,公立,[265]宜蘭縣羅東鎮北成路一段125號,(03)9512626,121.758809,24.674813
24614,縣立竹林國小,公立,[265]宜蘭縣羅東鎮復興路二段128號,(03)9542084,121.766272,24.688759
24615,縣立蘇澳國小,公立,[270]宜蘭縣蘇澳鎮中山路一段366號,(03)9962312,121.841327,24.596747
