"company","store","code","address","phone","lon","lat"
"7_11","埔站門市","230182","新北市板橋區民生路二段237號1樓","02-22555748",121.468395026655,25.0216747394876
"7_11","埔運門市","161572","新北市板橋區民生路三段40號42號1樓","02-82524260",121.467478962783,25.0249233140945
"7_11","懷民門市","215703","新北市板橋區民治街111號","02-22504664",121.478567500474,25.0311615054549
"7_11","懷治門市","209993","新北市板橋區民治街52巷1號.3號","02-22504256",121.479432085226,25.0331909929185
"7_11","泰民門市","241344","新北市板橋區民族路222巷13.15號1樓","02-29596511",121.468683916635,25.0067810391965
"7_11","板權門市","148948","新北市板橋區民權路198-200號","02-22720703",121.456582433554,25.0059322301272
"7_11","戰國門市","163730","新北市板橋區永豐街173號175號","02-29541991",121.475814624266,25.0206547179173
"7_11","埔墘門市","846660","新北市板橋區永豐街87號","02-29614894",121.473491169682,25.0190951480222
"7_11","武江門市","198596","新北市板橋區光武街2巷2號","02-22504440",121.468361787507,25.024803112283
"7_11","光環門市","199946","新北市板橋區光環路二段68號70號1樓","02-29647641",121.481454200959,25.0147983131282
"7_11","合安門市","197249","新北市板橋區合宜路111號1樓","02-29657695",121.447994917597,24.9986216821195
"7_11","大合宜門市","195601","新北市板橋區合宜路151號1樓","02-89697315",121.446784141534,24.9975867318651
"7_11","板耀門市","216706","新北市板橋區自由路52號54號1樓","02-22542980",121.465800218109,25.0235395074889
"7_11","板宏門市","231956","新北市板橋區宏國路109.111號","02-22597549",121.470412169618,25.0320675500958
"7_11","家麒門市","137904","新北市板橋區宏國路27號","02-22587476",121.467724464634,25.0315769388598
"7_11","國和門市","924665","新北市板橋區和平路29號","02-89526934",121.459860723109,24.995622476578
"7_11","府中讚門市","198404","新北市板橋區府中路41號1樓","02-29674438",121.458564950927,25.0089311015972
"7_11","府中門市","185785","新北市板橋區府中路82號84號1樓","02-29654479",121.456356540776,25.0096568947232
"7_11","板中門市","228259","新北市板橋區府後街4.4-1.4-2號1樓","02-29672743",121.459242208886,25.0109366666685
"7_11","板慶門市","121208","新北市板橋區忠孝路37號1樓2樓","02-29556584",121.461010104686,25.0020957899255
"7_11","千群門市","872441","新北市板橋區東丘里民享街53號","02-89612979",121.475896139762,25.0151550384953
"7_11","松林門市","144393","新北市板橋區松江街109巷1號松江街107號","02-22509964",121.46904337065,25.0305790862296
"7_11","金園門市","136037","新北市板橋區金門街175號","02-26864776",121.432547393658,24.9900504809905
"7_11","金林門市","174992","新北市板橋區金門街303號305號","02-26843135",121.430000452931,24.9864129645262
"7_11","金福門市","215633","新北市板橋區金門街330號1樓","02-26834061",121.428291493295,24.9847586217818
"7_11","成合門市","968791","新北市板橋區金門街40號","02-86873728",121.43324224248,24.9935001569168
"7_11","板安門市","207735","新北市板橋區長安街202.204號","02-29514455",121.474942015543,25.012505855178
"7_11","新巨蛋門市","119825","新北市板橋區長江路一段419號421號423號","02-22561484",121.463139228521,25.0310789788645
"7_11","英海門市","158602","新北市板橋區雨農路50號","02-22511636",121.461034518055,25.0243640834579
"7_11","板信門市","198149","新北市板橋區信義路142號144號146號1樓","02-29647407",121.458646078058,24.9920473948266
"7_11","坤耀門市","201667","新北市板橋區南門街39號1F","02-22723226",121.457371683881,25.0086987585226
"7_11","園林門市","165552","新北市板橋區南雅西路二段102號104號1樓","02-89698424",121.452311203494,25.0117951032666
"7_11","香雅門市","922131","新北市板橋區南雅西路二段297號299號","02-29679674",121.452088776411,25.0155991315587
"7_11","雅東門市","170222","新北市板橋區南雅東路31之1號5號6號7號1樓","02-29660592",121.454370782725,25.0061737521261
"7_11","遠揚門市","978662","新北市板橋區南雅南路2段124號及2段142巷12號1樓","02-89664602",121.451977997813,24.997056414385
"7_11","秋雅門市","121323","新北市板橋區南雅南路二段144巷14號1樓","02-89669323",121.450911711193,24.9958700781747
"7_11","亞醫二門市","155636","新北市板橋區南雅南路二段21號1樓","02-89664827",121.452311814646,24.9973133808037
"7_11","新亞醫門市","143275","新北市板橋區南雅南路二段21號1樓2樓","02-89660864",121.452311814646,24.9973133808037
"7_11","府運門市","980942","新北市板橋區重慶路18號20號1樓","02-29640712",121.46090553375,25.0078407037148
"7_11","慶中門市","236733","新北市板橋區重慶路194號光明街91號1樓","02-29577176",121.462500306827,25.0030383619597
"7_11","昇容門市","902311","新北市板橋區重慶路346巷8號","02-29581032",121.463698477332,24.9973438585994
"7_11","幸運門市","189499","新北市板橋區區運路21號","02-29614123",121.465832458504,25.0101944235583
"7_11","大庭門市","216304","新北市板橋區國光里6鄰國光路65號1樓","02-29607369",121.459004737663,25.0181232938477
"7_11","國府門市","238599","新北市板橋區國光路184號186號1樓","02-89698428",121.460976938448,25.0183405366495
"7_11","國庭門市","170244","新北市板橋區國光路1號3號1樓","02-29651700",121.45641985466,25.0173979187095
"7_11","國慶門市","158347","新北市板橋區國慶路153號","02-29647052",121.461518531322,24.9961576944881
"7_11","萬板門市","953087","新北市板橋區莒光路221號223號","02-22519201",121.474280049061,25.0226158368114
"7_11","春秋門市","113779","新北市板橋區莒光路40巷14號16號","02-22567192",121.470156934585,25.0238742578126
"7_11","華翠門市","979263","新北市板橋區莒光路63號","02-22555452",121.471286414504,25.0242557963004
"7_11","議會門市","865269","新北市板橋區莊敬路60號","02-22542852",121.472652391738,25.0266146318237
"7_11","華富門市","212508","新北市板橋區華江ㄧ路501號1.2樓.503號1.2樓","02-22548927",121.476546334996,25.0356949790593
"7_11","華利門市","230506","新北市板橋區華江一路209、211號","02-82573781",121.465369918895,25.0327213743078
"7_11","萬鄰門市","128955","新北市板橋區華江里民生路二段226巷46號1樓","02-22588121",121.471569456106,25.0222762120408
"7_11","貴興門市","239857","新北市板橋區貴興路25號27號1樓","02-29593301",121.45778493934,25.004215674062
"7_11","華貴門市","195715","新北市板橋區貴興路85號87號1樓","02-29645590",121.456637334849,25.0028308406784
"7_11","維陽門市","237091","新北市板橋區陽明街158號160號1樓","02-22544725",121.463507214261,25.0241354904189
"7_11","致理門市","148177","新北市板橋區陽明街23巷29號1樓","02-22556976",121.465896761081,25.0205725551406
"7_11","智樂門市","174730","新北市板橋區新生街89巷2號","02-29601143",121.45813005232,25.021972605703
"7_11","新府門市","228260","新北市板橋區新府路75號B2樓","02-29689814",121.462510235243,25.0132432110639
"7_11","杰朋門市","217488","新北市板橋區新海路385巷10弄11號","02-22574817",121.458132328943,25.0264068522829
"7_11","板運門市","211974","新北市板橋區新站路68號1樓","02-89682594",121.46470043959,25.0152767792861
"7_11","南雅門市","237183","新北市板橋區新興里南雅南路一段8號1樓","02-29654054",121.456028779208,25.006617601005
"7_11","樹溪門市","231509","新北市板橋區溪北路43.45號1樓","02-26867092",121.430970382019,24.9878825056684
"7_11","樹中門市","120364","新北市板橋區溪城路105號1樓","02-26861044",121.427466957071,24.9827807409332
"7_11","溪州門市","122924","新北市板橋區溪崑二街108.110號1樓","02-86873740",121.426768173143,24.9865975139882
"7_11","建宗門市","922533","新北市板橋區溪福里篤行路三段玉平巷76弄8號及10號","02-26852258",121.427689675855,24.9857970595579
"7_11","瑞新門市","126890","新北市板橋區瑞安街75號","02-89683252",121.455631199485,25.0212602360852
"7_11","裕民門市","166898","新北市板橋區裕民街110號","02-22571695",121.459765159101,25.0278438521249
"7_11","吉翠門市","207919","新北市板橋區裕民街53號1.2樓和55號","02-82570537",121.461075342479,25.0283629214717
"7_11","僑一門市","188371","新北市板橋區僑中一街104號106號","02-29685784",121.446593350316,25.0118097608831
"7_11","新僑中門市","968089","新北市板橋區僑中一街124巷3弄3號","02-29694324",121.445747722948,25.0123588583618
"7_11","心心門市","977485","新北市板橋區實踐路105號107號","02-29584608",121.464112552791,25.0053337879893
"7_11","新兆圓門市","147989","新北市板橋區實踐路34號34-1號1樓","02-89646258",121.463538981695,25.0070848170458
"7_11","漢西門市","239879","新北市板橋區漢生西路64號66號1樓","02-22540140",121.462980950132,25.0189826082737
"7_11","雅盛門市","115823","新北市板橋區漢生東路181號183號1樓","02-29568540",121.469690667731,25.0119494737419
"7_11","育軒門市","195977","新北市板橋區漢生東路268號270號1樓","02-29517986",121.468397161368,25.0129957113238
"7_11","漢東門市","950745","新北市板橋區漢生東路309號","02-29534142",121.47177463709,25.0082087870125
"7_11","海山門市","249429","新北市板橋區漢生東路310號","02-89611889",121.471326349849,25.0086786722154
"7_11","漢生東門市","211952","新北市板橋區漢生東路45號1樓","02-22555469",121.465770242685,25.0167982243482
"7_11","民族門市","249175","新北市板橋區福祿里民族路310號","02-29575939",121.470655775273,25.0066087936206
"7_11","糧驛門市","910688","新北市板橋區德翠里龍泉街93號、95號1樓","02-22562936",121.456969419873,25.0246946947846
"7_11","興板門市","128047","新北市板橋區德興街20、22、24號","02-89678162",121.453318159702,24.9939144099604
"7_11","存德門市","135403","新北市板橋區篤行路二段86號88號1樓","02-26758053",121.431490597318,24.9917662677795
"7_11","縣東門市","186799","新北市板橋區縣民大道二段108號1樓","02-29628655",121.467153015564,25.0153614734451
"7_11","縣道門市","238913","新北市板橋區縣民大道二段200巷1號3號1樓","02-89537937",121.469726166128,25.0172098985866
"7_11","板鐵門市","183398","新北市板橋區縣民大道二段7號B1","02-89693012",121.463636290553,25.0143313432083
"7_11","勝多門市","975537","新北市板橋區縣民大道三段270巷2-6號","02-29613848",121.478730625991,25.0222199811669
"7_11","館東門市","119397","新北市板橋區館前東路15、15之1、17號1樓","02-29560071",121.464705403292,25.0070556888098
"7_11","館慶門市","122887","新北市板橋區館前東路26號1樓","02-29514559",121.460490176225,25.0071309602701
"7_11","瑞林門市","158691","新北市板橋區龍翠里大同街52號","02-22588414",121.478928075265,25.0276308817262
"7_11","觀龍門市","180816","新北市板橋區龍興街39號41號1樓","02-22756709",121.442966699078,25.0005337022397
"7_11","龍翠門市","844907","新北市板橋區雙十路二段138之1號138之2號","02-22538130",121.473754483271,25.0290844517262
"7_11","雙源門市","174062","新北市板橋區雙十路二段47巷30號32號","02-82527754",121.475413849486,25.0257996388256
"7_11","懷翠門市","217204","新北市板橋區懷德街203號205號1樓","02-22504367",121.480438284329,25.0290792646953
"7_11","懷德門市","855206","新北市板橋區懷德街55號57號","02-22554373",121.477309055235,25.0326842544528
"7_11","金美門市","238902","新北市金山區中山路143號145號","02-24985386",121.638899692675,25.2201311234084
"7_11","金中門市","188175","新北市金山區中山路305號307號","02-24081762",121.635788789369,25.2234916322969
"7_11","金祥門市","148786","新北市金山區中正路145號","02-24082441",121.632016459783,25.221332360616
"7_11","金全門市","999854","新北市金山區清水路52號","02-24081935",121.630131644512,25.2350392719288
"7_11","日勝門市","217307","新北市泰山區山腳里泰林路二段515號517號","02-29090401",121.424175687866,25.0637314086956
"7_11","明志門市","127642","新北市泰山區工專路68號70號1樓","02-29046227",121.422740222133,25.0404696722562
"7_11","武仁門市","932851","新北市泰山區仁愛路100巷26號28號30號","02-29007082",121.433379628203,25.0548155843718
"7_11","公園賞門市","136624","新北市泰山區仁愛路66號","02-85315095",121.432272130826,25.0548531220237
"7_11","珈多門市","181107","新北市泰山區台麗街5號7號9號1樓","02-29082024",121.424304098056,25.0385267686964
"7_11","季欣門市","200642","新北市泰山區全興路109號","02-29009494",121.433845389907,25.0568219173694
"7_11","福興門市","193339","新北市泰山區全興路165號","02-22979975",121.434208508109,25.0561200237266
"7_11","滿泰門市","170509","新北市泰山區明志路一段28、30號1樓","02-22978381",121.432322331156,25.059888008284
"7_11","奕真門市","993144","新北市泰山區明志路二段185號1樓(部份)","02-22960960",121.427800852012,25.0497987969173
"7_11","仁泰門市","215068","新北市泰山區明志路二段1號","02-29099380",121.43029558617,25.0538242256672
"7_11","明泰門市","131618","新北市泰山區明志路二段366號368號1樓","02-29047697",121.425554646636,25.044952051656
"7_11","義學門市","197401","新北市泰山區明志路二段74號76號","02-29097094",121.428769353004,25.0524639883589
"7_11","明躍門市","209580","新北市泰山區明志路三段202號","02-29042497",121.423900154605,25.0384825054306
"7_11","明貴門市","215976","新北市泰山區明志路三段44號46號1樓","02-29041663",121.424760702574,25.0424453337748
"7_11","明日城門市","185095","新北市泰山區信華六街17號19號1樓","02-85315790",121.441397771807,25.0446777470804
"7_11","羚陽門市","189503","新北市泰山區泰林路二段302號304號","02-29000858",121.430860873752,25.0628465493965
"7_11","新陽光門市","128221","新北市泰山區泰林路二段368號370號","02-85311274",121.428553631696,25.0638726019116
"7_11","貴志門市","231439","新北市泰山區貴子路13.13-1號1樓","02-29047068",121.430766018187,25.0393558230537
"7_11","貴鳳門市","214548","新北市泰山區貴鳳街2號","02-29044794",121.421259203389,25.0313856850804
"7_11","泰陽門市","120722","新北市泰山區新北大道六段470號472號","02-29047256",121.421811931548,25.0327838921907
"7_11","泰山門市","149309","新北市泰山區楓江路22號24號","02-22975073",121.434068753095,25.0623503624093
"7_11","楓江門市","206824","新北市泰山區楓江路39之1號39之2號1樓","02-22979552",121.434958614928,25.0625937990495
"7_11","十八甲門市","188946","新北市泰山區福興一街87號","02-85314338",121.432083098175,25.0576666633303
"7_11","那魯灣門市","910552","新北市烏來區烏來里溫泉街80號","02-26616123",121.550632864235,24.8618768860051
"7_11","來鑫門市","987909","新北市烏來區新烏路五段160號162號","02-26617621",121.54731216492,24.870096292945
"7_11","金澳底門市","195058","新北市貢寮區仁和路218號1樓","02-24903580",121.923811489857,25.0531177237431
"7_11","貢寮門市","127549","新北市貢寮區仁和路9號","02-24903435",121.922954730687,25.0517687851674
"7_11","福隆站門市","238865","新北市貢寮區福隆里福隆街8號1樓","02-24991826",121.944932092761,25.0161498956568
"7_11","新福隆門市","236917","新北市貢寮區福隆里興隆街24之1號","02-24992350",121.944520729505,25.016770415892
"7_11","水鑫門市","189857","新北市淡水區大忠街83號","02-26219837",121.446029556792,25.1775362835318
"7_11","立征門市","122256","新北市淡水區大義街16號1樓","02-86315475",121.44335638384,25.1783096925601
"7_11","摩天灣門市","230964","新北市淡水區中山北路一段257號1樓","02-26252063",121.444405771571,25.1806719262179
"7_11","協元門市","162195","新北市淡水區中山路176之2號1樓","02-26219045",121.44138441466,25.1741399518127
"7_11","金滬門市","229388","新北市淡水區中山路66號1.2樓.66-1號1樓","02-26223092",121.443609543532,25.1705918699047
"7_11","淡水門市","190008","新北市淡水區中正東路3號","02-26233091",121.445415131639,25.168901931178
"7_11","見欣門市","130453","新北市淡水區中正東路一段三巷12號1樓","02-26261243",121.452112460649,25.1644359026004
"7_11","紅林站門市","237219","新北市淡水區中正東路二段65號","02-26242082",121.45953095851,25.1547960483826
"7_11","紅樹林門市","135540","新北市淡水區中正東路二段81號1樓","02-28086437",121.459578178327,25.1536853496691
"7_11","金福佑門市","207805","新北市淡水區中正路113號","02-26237709",121.440000208831,25.1699212331614
"7_11","金寶門市","900429","新北市淡水區中正路169號","02-26297608",121.438694192362,25.1710916402084
"7_11","新滬站門市","214711","新北市淡水區中正路1號","02-26267791",121.445554255251,25.1682319312272
"7_11","渡船頭門市","946377","新北市淡水區中正路57號59號","02-26222172",121.441710192758,25.1694829350735
"7_11","禮萊門市","195689","新北市淡水區中正路一段2號1樓","02-26239704",121.429053425525,25.1765958956926
"7_11","源德門市","190499","新北市淡水區水源街一段75-2號1樓","02-26265872",121.44481068706,25.1723800221686
"7_11","淡欣門市","961778","新北市淡水區水源街二段104號","02-26210745",121.452260523081,25.174451985629
"7_11","鑫鑫門市","150860","新北市淡水區水源街二段76號","02-26262742",121.451277244818,25.1740918460444
"7_11","君品門市","194000","新北市淡水區北新路141巷56.58號1樓","02-26228201",121.448347745113,25.1796367341129
"7_11","淡大門市","874126","新北市淡水區北新路182巷5弄39號","02-26203554",121.449238684241,25.1770967132201
"7_11","巧立門市","981347","新北市淡水區北新路184巷57號59號1樓","02-86311635",121.451055444785,25.1777267287753
"7_11","金星門市","170107","新北市淡水區北新路65號","02-26260905",121.446053419614,25.1784043367586
"7_11","天元門市","143770","新北市淡水區北新路三段30號1樓2樓","02-26269419",121.483817028128,25.186566306131
"7_11","立飛門市","215862","新北市淡水區民生路126號128號1樓2樓","02-88095328",121.463955716493,25.1382561411638
"7_11","偕成門市","185420","新北市淡水區民生路54號","02-28091272",121.461940554165,25.1378062976803
"7_11","立竹門市","214504","新北市淡水區民族路58號1樓2樓","02-88092553",121.461858566087,25.1358656107717
"7_11","竹圍門市","241089","新北市淡水區民權路109號111號","02-28091574",121.460253182411,25.1375052884654
"7_11","馥竹門市","199463","新北市淡水區民權路187巷19號1樓","02-28086729",121.460585672421,25.1335894137891
"7_11","鑫馬偕門市","228558","新北市淡水區民權路47號","02-28085402",121.459813276135,25.1391791402462
"7_11","竹捷門市","149206","新北市淡水區竹圍里民族路10號","02-28085610",121.460483097985,25.1367101212451
"7_11","吉發門市","933120","新北市淡水區自強路275號","02-28084565",121.462609149978,25.1281879783268
"7_11","武強門市","991137","新北市淡水區自強路375號1樓","02-28095608",121.464621174358,25.1334497791606
"7_11","金沙門市","173612","新北市淡水區沙崙路133號","02-28057369",121.422860320995,25.1827933727352
"7_11","鯊魚門市","216681","新北市淡水區沙崙路196號","02-28052232",121.424583758713,25.1836207604394
"7_11","金崙門市","112400","新北市淡水區沙崙路24號1樓","02-28055104",121.421458325959,25.1812244519988
"7_11","布拉諾門市","238603","新北市淡水區坪頂路56-8號56-9號1樓","02-86269823",121.45830242266,25.1624342741507
"7_11","英專門市","228802","新北市淡水區英專路91號","02-26215261",121.445692734181,25.1717740825664
"7_11","霞關門市","912891","新北市淡水區淡金路59-61號B1","02-26253171",121.456537690496,25.1612508329184
"7_11","川金門市","193018","新北市淡水區淡金路一段567號569號571號1樓","02-26221047",121.452979240672,25.1803278409418
"7_11","金旦門市","956341","新北市淡水區淡金路三段254號256號258號","02-26213108",121.44903334298,25.2063762490325
"7_11","金紅門市","916538","新北市淡水區淡金路三段2號2樓","02-26200484",121.446888932774,25.1977209349697
"7_11","淡芝門市","185235","新北市淡水區淡金路五段120號1樓","02-28013735",121.456688159446,25.237085037673
"7_11","金聖門市","167156","新北市淡水區淡金路四段493號","02-28010623",121.451810048271,25.2251951207596
"7_11","聖約翰門市","975180","新北市淡水區淡金路四段532號","02-28010894",121.452032358841,25.2267371919056
"7_11","台北灣門市","186010","新北市淡水區新市一路一段108號1樓","02-26236308",121.431080506971,25.1864263407789
"7_11","金昂門市","241078","新北市淡水區新市一路一段99巷51.53號1樓","02-26253846",121.431328782401,25.1886096713235
"7_11","真善美門市","137764","新北市淡水區新市一路三段141號141之1號1樓","02-26297240",121.447289924993,25.1831410258953
"7_11","新市鎮門市","131179","新北市淡水區新市一路三段18號1樓","02-26228481",121.445367423354,25.1828061579721
"7_11","新真理門市","161158","新北市淡水區新民街102號104號","02-26292848",121.438203739135,25.1771625721632
"7_11","新淡專門市","163981","新北市淡水區新民街180巷18號20號1樓","02-26282814",121.437453566888,25.1790812590164
"7_11","新春門市","174039","新北市淡水區新春街142號1樓","02-26267510",121.441850937336,25.1815824626785
"7_11","皇后門市","972918","新北市淡水區新春街87號","02-26200724",121.438969345228,25.1825517999242
"7_11","揚心門市","231325","新北市淡水區義山路二段299號","02-26256415",121.438848853011,25.1973352090599
"7_11","財府門市","230908","新北市淡水區學府路136巷36號、38號1樓","02-26252125",121.451993797174,25.1725981817255
"7_11","淡江門市","985604","新北市淡水區學府路207號","02-26204950",121.446350101793,25.175562059024
"7_11","學府門市","164320","新北市淡水區學府路39號41號1樓","02-26281792",121.447804099854,25.1690323238232
"7_11","和億門市","194044","新北市淡水區濱海路一段306巷60弄35.41號1樓","02-26237509",121.441889684808,25.191129214205
"7_11","愛琴灣門市","214814","新北市淡水區濱海路一段430號432號","02-26239285",121.438377851914,25.1898858722262
"7_11","平埔門市","237172","新北市深坑區文化街82號","02-26645195",121.617862733859,25.0020306724934
"7_11","鑫庫門市","237895","新北市深坑區北深路一段118號120號","02-26645927",121.635214995588,25.0108097767508
"7_11","北深門市","187622","新北市深坑區北深路二段183號","02-26640166",121.612312627099,25.0010967374769
"7_11","深坑門市","162313","新北市深坑區北深路三段145號","02-26624509",121.603391327396,25.0027412444544
"7_11","萬順門市","143024","新北市深坑區北深路三段198號200號1樓","02-26647847",121.601530985368,25.0037730208662
"7_11","真誠門市","880833","新北市深坑區北深路三段263號","02-26642915",121.59893524626,25.0043815719964
"7_11","埔昇門市","963567","新北市深坑區埔新街63號","02-26645677",121.6201842201,25.0023745837348
"7_11","二十張門市","144360","新北市新店區二十張路5號1樓","02-29102940",121.540150477839,24.98268209332
"7_11","雙建門市","110507","新北市新店區二十張路64號64之1號1樓","02-22194843",121.536685352719,24.9801554280769
"7_11","福強門市","149538","新北市新店區三民路147之1號149號1樓","02-29161926",121.533957990982,24.9729684008496
"7_11","福德門市","173542","新北市新店區三民路179號1樓","02-29139545",121.535003463224,24.9752347989159
"7_11","美河門市","212025","新北市新店區三民路35巷2號","02-29182854",121.537383083801,24.9705692656493
"7_11","百福門市","188278","新北市新店區三民路50號52號1樓","02-29160810",121.53561554679,24.9719824724182
"7_11","連豐門市","996121","新北市新店區大豐路12號","02-89116434",121.541166369167,24.9803656179543
"7_11","青新門市","211929","新北市新店區中山路137號1樓","02-22185931",121.526413857935,24.9812551255244
"7_11","新福民門市","185442","新北市新店區中央路135號1樓","02-22196485",121.530408356853,24.9737437652843
"7_11","小碧潭門市","232225","新北市新店區中央路157號1樓","02-89136445",121.530551137569,24.9725126771761
"7_11","真親切門市","197180","新北市新店區中央路212號214號","02-22199322",121.529908927267,24.9735592051966
"7_11","新中門市","189787","新北市新店區中正路160號1樓","02-89113412",121.541488991305,24.9719175590552
"7_11","建國門市","236777","新北市新店區中正路236號","02-29179890",121.539816465143,24.9730882341416
"7_11","百和門市","996903","新北市新店區中正路306號308號","02-29128626",121.537434056035,24.9746536264332
"7_11","真莘門市","185073","新北市新店區中正路362號","02-22193728",121.535618938923,24.9760838434117
"7_11","莊鑫門市","239640","新北市新店區中正路503之3號503之4號1樓2樓","02-86673439",121.533540843822,24.9842383763728
"7_11","正民門市","189905","新北市新店區中正路508號1樓","02-82193475",121.533918018338,24.9829733998276
"7_11","新廣門市","173782","新北市新店區中正路542之5號1樓","02-22188613",121.533743515424,24.9856541569467
"7_11","嶄新門市","981794","新北市新店區中正路57-2號1樓","02-89146919",121.544288891186,24.9699176616786
"7_11","正鵬門市","184047","新北市新店區中正路688號690號1樓","02-86672490",121.534161964883,24.9902023829943
"7_11","楓華門市","207160","新北市新店區中華路20號1樓","02-89115356",121.540427649261,24.9676955842254
"7_11","中行門市","188706","新北市新店區中興路一段193號195號","02-29128620",121.543196162787,24.9652158805374
"7_11","五峰門市","896366","新北市新店區中興路一段252號","02-29105740",121.544663153878,24.9667053090319
"7_11","鎮鑫門市","985349","新北市新店區中興路一段289號","02-89146427",121.545482095435,24.9687995863617
"7_11","南強門市","185534","新北市新店區中興路三段168號1F","02-89147488",121.544394109644,24.9809635000947
"7_11","碧興門市","148719","新北市新店區北宜路一段120號122號1樓","02-29119875",121.539156447266,24.9550012908178
"7_11","碧潭門市","237725","新北市新店區北宜路一段28號","02-86659633",121.53815106387,24.9568965960604
"7_11","新店站門市","129154","新北市新店區北宜路一段2號","02-29129553",121.537784349605,24.9578711029047
"7_11","青潭門市","216924","新北市新店區北宜路一段41-1號","02-86657746",121.538463279537,24.9573042232272
"7_11","銀河門市","212461","新北市新店區北宜路二段269號271號","02-22179313",121.554735056653,24.9536742944792
"7_11","新宜門市","239260","新北市新店區北宜路二段4號6號","02-22170873",121.547649915833,24.9518456513481
"7_11","北宜門市","185811","新北市新店區北宜路二段82號之2","02-22174891",121.549726226694,24.9518188984493
"7_11","新贊門市","185947","新北市新店區北新路一段14號1樓","02-29138103",121.540928928269,24.9656192214179
"7_11","冠冠門市","217237","新北市新店區北新路一段231號1樓新生街1號1樓","02-29131493",121.540485784512,24.965549022304
"7_11","北新門市","170705","新北市新店區北新路一段289號291號","02-29152711",121.541064166254,24.9670112916757
"7_11","鑫鋒門市","212438","新北市新店區北新路一段90號1樓","02-89147643",121.541990786789,24.96848356887
"7_11","雙鑫門市","198127","新北市新店區北新路二段169號","02-86658848",121.542734951826,24.9764070672934
"7_11","新極景門市","241436","新北市新店區北新路二段252-1號","02-29109385",121.542903309461,24.9780678618851
"7_11","寶新門市","239329","新北市新店區北新路二段57號","02-29137463",121.54275190227,24.9731850471621
"7_11","新矽谷門市","119021","新北市新店區北新路三段205-1號","02-89131481",121.540202846144,24.9842541775975
"7_11","愛莘門市","237471","新北市新店區民族路112號","02-22191951",121.535480317652,24.9761464495048
"7_11","百建門市","211147","新北市新店區民族路239號241號1樓","02-29184510",121.536494196936,24.9754751696294
"7_11","大坪林門市","159225","新北市新店區民權路18號","02-29101292",121.54204843152,24.9830747794779
"7_11","權強門市","209708","新北市新店區民權路68號","02-29184208",121.538331602424,24.9830522716928
"7_11","江菱門市","992495","新北市新店區民權路93號1樓","02-86673234",121.537294473802,24.9828250089566
"7_11","同仁門市","906748","新北市新店區民權路96號","02-22187490",121.536620138717,24.983029785116
"7_11","金芳門市","229632","新北市新店區永安街72號74巷2號1樓","02-29425061",121.519745725874,24.9865921049701
"7_11","涵碧門市","196327","新北市新店區永業路6號6之1號8號","02-22122274",121.533861858164,24.9562464601633
"7_11","新明門市","991333","新北市新店區光明街140號","02-29127361",121.539380393086,24.9614068777425
"7_11","能仁門市","229322","新北市新店區光明街38號","02-29106181",121.538446925199,24.9591778404511
"7_11","安民門市","138893","新北市新店區安民街133巷9號11號","02-86666260",121.516075877799,24.9691502777486
"7_11","公崙門市","212173","新北市新店區安民街13號安民街3巷6弄12號","02-22122074",121.515263842777,24.964565999546
"7_11","安博門市","195896","新北市新店區安民街154號154-1號1樓","02-22125845",121.516771227086,24.9699982430865
"7_11","凡賽絲門市","164685","新北市新店區安民街290號1樓","02-22120010",121.517666595582,24.9733878562335
"7_11","安坑門市","197836","新北市新店區安民街346號348號1樓","02-22114396",121.516952393779,24.9755272664352
"7_11","及人門市","976426","新北市新店區安民街72號","02-86663157",121.516587993838,24.9666632089805
"7_11","安成門市","159328","新北市新店區安成街35號29號","02-86662996",121.50983482235,24.9610710832423
"7_11","統和門市","216371","新北市新店區安和里安民街335號337號","02-86662431",121.517213225789,24.9748469722662
"7_11","新安和門市","195564","新北市新店區安和路二段89號91號","02-22117680",121.518407324025,24.9691439328013
"7_11","新猷門市","166393","新北市新店區安和路三段81號83號1樓","02-29433640",121.517727701728,24.9837528043594
"7_11","安忠門市","953353","新北市新店區安忠路20號","02-22119842",121.514500128947,24.9621188287101
"7_11","景大門市","187769","新北市新店區安忠路69號1樓71巷1號1樓","02-22120371",121.511344964651,24.9574312866095
"7_11","百豐門市","110998","新北市新店區安康路一段168號1樓","02-86669386",121.527250071978,24.9624704166073
"7_11","康城門市","228422","新北市新店區安康路一段222之1號","02-22128670",121.525760946595,24.9623348803765
"7_11","安城門市","159339","新北市新店區安康路一段283號","02-86661108",121.523654420328,24.963446013573
"7_11","全新門市","197788","新北市新店區安康路二段147號1樓","02-22127952",121.511295007468,24.959929793875
"7_11","安峰門市","196305","新北市新店區安康路二段350之3號","02-22129645",121.50309774818,24.957756472821
"7_11","德玉門市","188407","新北市新店區安康路三段195號","02-22144764",121.48801592993,24.9516998554385
"7_11","康曜門市","141073","新北市新店區安康路三段41號","02-22158391",121.49292752748,24.9527693727603
"7_11","安佳門市","165530","新北市新店區安祥路111號","02-22004799",121.47546384775,24.9568408190566
"7_11","安康門市","180034","新北市新店區安德街70號72號1樓+2樓","02-22124641",121.510385582111,24.9618264214995
"7_11","安德門市","197434","新北市新店區安德街8號10號12號1樓","02-22125348",121.512138312521,24.9628059609816
"7_11","玫瑰門市","230067","新北市新店區玫瑰路58巷4號地下室","02-22145677",121.495234398019,24.9466581738191
